7016	갈말읍	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
7017	갈메	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
7018	갈브레이스	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7019	갈산동	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
1030	갈포	10 	1 	0 	0 	10 	0 	0 	0 	0 	0 	0 
683	갈현동	14 	2 	0 	0 	13 	0 	0 	1 	0 	0 	0 
464	갈현천	21 	1 	0 	0 	21 	0 	0 	0 	0 	0 	0 
7020	감	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
7021	감나무골	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
1031	감비노	10 	1 	0 	0 	0 	0 	10 	0 	0 	0 	0 
125	감사원	64 	6 	0 	0 	0 	0 	51 	13 	0 	0 	0 
3146	감숙성	3 	2 	0 	0 	0 	0 	0 	3 	0 	0 	0 
7022	감일순	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
7023	감자꽃	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
7024	감전	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
4353	감전국교	2 	1 	0 	0 	0 	0 	0 	0 	0 	0 	2 
7025	감전동	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
4354	감정교육	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
7026	감천	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
924	감치미	11 	1 	0 	0 	11 	0 	0 	0 	0 	0 	0 
7027	감티재	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
7028	감포	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
4355	감포항	2 	1 	0 	0 	0 	2 	0 	0 	0 	0 	0 
7029	갑곶돈	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
1682	갑득	6 	1 	0 	0 	0 	6 	0 	0 	0 	0 	0 
1683	갑사	6 	4 	0 	1 	2 	3 	0 	0 	0 	0 	0 
7030	갑오농민전쟁	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7031	갑천	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
86	강	83 	20 	0 	0 	0 	46 	32 	3 	0 	0 	2 
1999	강감찬	5 	1 	0 	5 	0 	0 	0 	0 	0 	0 	0 
4356	강건희	2 	1 	0 	0 	0 	0 	0 	2 	0 	0 	0 
7032	강경	1 	1 	0 	0 	0 	0 	0 	0 	1 	0 	0 
7033	강경규	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
557	강경대	17 	6 	0 	0 	1 	1 	15 	0 	0 	0 	0 
7034	강경식	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
3147	강계	3 	2 	0 	2 	0 	0 	1 	0 	0 	0 	0 
4357	강구	2 	1 	0 	0 	0 	2 	0 	0 	0 	0 	0 
7035	강구원	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7036	강구항	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
7037	강기정	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
7038	강기환	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
4358	강남	2 	2 	0 	1 	0 	0 	1 	0 	0 	0 	0 
7039	강남고속터미널	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
366	강남구	26 	10 	0 	0 	8 	2 	12 	4 	0 	0 	0 
1032	강남길	10 	2 	0 	0 	0 	0 	0 	1 	0 	9 	0 
7040	강남산맥	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
4359	강남성모병원	2 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 
7041	강남세무서	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7042	강남언	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7043	강남역	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
3148	강남이	3 	1 	0 	3 	0 	0 	0 	0 	0 	0 	0 
7044	강남터미널	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
4360	강녕전	2 	2 	0 	1 	1 	0 	0 	0 	0 	0 	0 
3149	강대진	3 	1 	0 	0 	0 	0 	0 	3 	0 	0 	0 
7045	강덕화	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
2000	강동	5 	3 	0 	0 	0 	0 	5 	0 	0 	0 	0 
1684	강동구	6 	3 	0 	0 	0 	0 	6 	0 	0 	0 	0 
7046	강동구청	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7047	강동면	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
4361	강동석	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
7048	강동육주	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
7049	강령	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
367	강릉	26 	7 	6 	3 	0 	8 	2 	2 	0 	0 	5 
7050	강릉농고	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7051	강리나	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
7052	강만길	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7053	강명구	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
7054	강문봉	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7055	강문영	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
7056	강미덕	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7057	강미란	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7058	강미리	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
4362	강미숙	2 	2 	0 	0 	0 	0 	0 	1 	0 	0 	1 
7059	강변가요제	1 	1 	0 	0 	0 	0 	0 	0 	0 	1 	0 
7060	강병국	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
1685	강병철	6 	1 	0 	0 	0 	0 	6 	0 	0 	0 	0 
